"order_date","customer_id","customer_name","segment","product_name","discount","sum_discount","row_id"
"2017-10-10","DP-13165","David Philippe","Consumer","Avery Fluorescent Highlighter Four-Color Set","0.20","0.20","6833"
"2017-05-03","NF-18595","Nicole Fjeld","Home Office","Avery Binding System Hidden Tab Executive Style Index Sets","0.20","0.20","9551"
"2016-09-05","PR-18880","Patrick Ryan","Consumer","Telescoping Adjustable Floor Lamp","0.20","0.20","5430"
"2018-08-14","TR-21325","Toby Ritter","Consumer","Xerox 200","0.20","0.20","7049"
"2018-03-10","BD-11770","Bryan Davis","Consumer","Plantronics Audio 478 Stereo USB Headset","0.20","0.20","4063"
"2019-03-13","SU-20665","Stephanie Ulpright","Home Office","Plantronics MX500i Earset","0.20","0.20","5571"
"2019-05-06","JF-15490","Jeremy Farry","Consumer","Kensington Orbit Wireless Mobile Trackball for PC and Mac","0.20","0.20","9923"
"2018-03-20","ZC-21910","Zuschuss Carroll","Consumer","Xerox 1894","0.20","0.20","592"
"2019-10-09","MB-17305","Maria Bertelson","Consumer","Bulldog Vacuum Base Pencil Sharpener","0.20","0.20","4917"
"2019-05-28","CM-11815","Candace McMahon","Corporate","Panasonic KX TS208W Corded phone","0.20","0.20","8786"
"2019-04-24","SV-20935","Susan Vittorini","Consumer","AT&T 841000 Phone","0.20","0.20","5978"
"2016-07-26","KM-16720","Kunst Miller","Consumer","Apple iPhone 5S","0.20","0.20","3838"
"2016-06-21","NW-18400","Natalie Webber","Consumer","Stacking Trays by OIC","0.20","0.20","2998"
"2016-12-20","CT-11995","Carol Triggs","Consumer","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","0.20","0.20","4691"
"2018-08-02","BF-11020","Barry Franz�sisch","Corporate","Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops","0.20","0.20","5245"
"2017-12-27","DR-12940","Daniel Raglin","Home Office","Sterilite Show Offs Storage Containers","0.20","0.20","3191"
"2016-12-20","TS-21505","Tony Sayre","Consumer","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","0.20","0.20","3322"
"2019-11-25","EB-13750","Edward Becker","Corporate","PayAnywhere Card Reader","0.20","0.20","6319"
"2019-09-04","HW-14935","Helen Wasserman","Corporate","It's Hot Message Books with Stickers, 2 3/4"" x 5""","0.20","0.20","3514"
"2018-10-14","NC-18415","Nathan Cano","Consumer","Xerox 1916","0.20","0.20","3806"
"2018-01-22","BT-11530","Bradley Talbott","Home Office","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack","0.20","0.20","6230"
"2018-06-20","RC-19825","Roy Collins","Consumer","Hon Valutask Swivel Chairs","0.20","0.20","1311"
"2018-12-29","MH-17290","Marc Harrigan","Home Office","Astroparche Fine Business Paper","0.20","0.20","8725"
"2019-04-16","JE-15745","Joel Eaton","Consumer","O'Sullivan Living Dimensions 2-Shelf Bookcases","0.20","0.20","2547"
"2016-02-18","AB-10015","Aaron Bergman","Consumer","Akro Stacking Bins","0.20","0.20","8223"
"2019-09-15","DB-13060","Dave Brooks","Consumer","Avaya 5420 Digital phone","0.20","0.20","903"
"2017-04-26","JE-15745","Joel Eaton","Consumer","High-Back Leather Manager's Chair","0.20","0.20","73"
"2016-03-14","JF-15295","Jason Fortune-","Consumer","Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""","0.20","0.20","4681"
"2018-05-15","TT-21220","Thomas Thornton","Consumer","Binder Posts","0.20","0.20","4830"
"2016-07-05","DP-13390","Dennis Pardue","Home Office","Vinyl Sectional Post Binders","0.20","0.20","3791"
"2016-12-10","SM-20005","Sally Matthias","Consumer","Poly Designer Cover & Back","0.20","0.20","874"
"2019-09-25","RB-19360","Raymond Buch","Consumer","Newell 311","0.20","0.20","3144"
"2019-01-14","TP-21565","Tracy Poddar","Corporate","Imation�8GB Mini TravelDrive USB 2.0�Flash Drive","0.20","0.20","4165"
"2016-05-06","HP-14815","Harold Pawlan","Home Office","Wilson Jones Legal Size Ring Binders","0.20","0.20","1335"
"2019-09-08","BF-11020","Barry Franz�sisch","Corporate","Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","0.20","0.20","6651"
"2017-06-28","CY-12745","Craig Yedwab","Corporate","Avery 501","0.20","0.20","6976"
"2016-08-24","RB-19645","Robert Barroso","Corporate","SlimView Poly Binder, 3/8""","0.20","0.20","3028"
"2017-11-14","KB-16585","Ken Black","Corporate","Imation�Secure�Drive�+ Hardware Encrypted USB�flash drive�- 16 GB","0.20","0.20","5722"
"2019-08-27","DR-12880","Dan Reichenbach","Corporate","Bevis Steel Folding Chairs","0.20","0.20","3752"
"2018-08-21","SC-20230","Scot Coram","Corporate","Bretford CR8500 Series Meeting Room Furniture","0.20","0.20","6869"
"2018-03-26","MV-17485","Mark Van Huff","Consumer","Wilson Jones Hanging View Binder, White, 1""","0.20","0.20","9019"
"2018-11-20","AG-10390","Allen Goldenen","Consumer","Southworth 25% Cotton Granite Paper & Envelopes","0.20","0.20","1034"
"2017-03-05","JJ-15445","Jennifer Jackson","Consumer","Binder Clips by OIC","0.20","0.20","6446"
"2019-12-04","MS-17980","Michael Stewart","Corporate","Xerox 1956","0.20","0.20","5521"
"2018-08-29","RB-19465","Rick Bensley","Home Office","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","0.20","0.20","101"
"2019-12-30","PO-18865","Patrick O'Donnell","Consumer","Wilson Jones Legal Size Ring Binders","0.20","0.20","909"
"2018-01-30","SC-20725","Steven Cartwright","Consumer","GBC Wire Binding Strips","0.20","0.20","7291"
"2017-05-23","EB-13870","Emily Burns","Consumer","Fellowes Superior 10 Outlet Split Surge Protector","0.20","0.20","3298"
"2017-06-29","SC-20725","Steven Cartwright","Consumer","Eldon Executive Woodline II Desk Accessories, Mahogany","0.20","0.20","2205"
"2019-09-29","MG-17680","Maureen Gastineau","Home Office","Xerox 227","0.20","0.20","4475"
"2016-01-16","DL-13315","Delfina Latchford","Consumer","Round Specialty Laser Printer Labels","0.20","0.20","974"
"2018-11-07","DM-13345","Denise Monton","Corporate","Plantronics Audio 478 Stereo USB Headset","0.20","0.20","3061"
"2017-12-31","BG-11035","Barry Gonzalez","Consumer","Fellowes Stor/Drawer Steel Plus Storage Drawers","0.20","0.20","6072"
"2017-12-21","AH-10075","Adam Hart","Corporate","OIC #2 Pencils, Medium Soft","0.20","0.20","7755"
"2017-05-22","SB-20185","Sarah Brown","Consumer","Aastra 57i VoIP phone","0.20","0.20","8105"
"2016-04-29","LA-16780","Laura Armstrong","Corporate","2300 Heavy-Duty Transfer File Systems by Perma","0.20","0.20","6376"
"2018-09-12","BP-11185","Ben Peterman","Corporate","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","0.20","0.20","310"
"2019-01-27","JH-15820","John Huston","Consumer","Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand","0.20","0.20","2170"
"2016-07-12","BF-11170","Ben Ferrer","Home Office","GE DSL Phone Line Filter","0.20","0.20","1222"
"2018-06-06","ME-17320","Maria Etezadi","Home Office","Samsung Galaxy Mega 6.3","0.20","0.20","9661"
"2019-03-28","DH-13075","Dave Hallsten","Corporate","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","0.20","0.20","5742"
"2016-06-20","SC-20020","Sam Craven","Consumer","Array Parchment Paper, Assorted Colors","0.20","0.20","3510"
"2018-12-02","KD-16495","Keith Dawkins","Corporate","Satellite Sectional Post Binders","0.20","0.20","5911"
"2018-09-30","GM-14680","Greg Matthias","Consumer","O'Sullivan Elevations Bookcase, Cherry Finish","0.20","0.20","6946"
"2019-01-21","PS-19045","Penelope Sewall","Home Office","Fellowes Mobile File Cart, Black","0.20","0.20","1096"
"2016-12-30","SP-20620","Stefania Perrino","Corporate","Fashion Color Clasp Envelopes","0.20","0.20","3305"
"2019-12-10","BP-11185","Ben Peterman","Corporate","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","0.20","0.20","1059"
"2019-08-13","DC-12850","Dan Campbell","Consumer","Hon Olson Stacker Chairs","0.20","0.20","7904"
"2019-01-14","RB-19570","Rob Beeghly","Consumer","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","0.20","0.20","1183"
"2019-06-18","NK-18490","Neil Knudson","Home Office","Xerox 1925","0.20","0.20","6304"
"2018-03-11","BT-11485","Brad Thomas","Home Office","DAX Charcoal/Nickel-Tone Document Frame, 5 x 7","0.20","0.20","9698"
"2017-04-06","MH-17455","Mark Hamilton","Consumer","Xerox 1884","0.20","0.20","3470"
"2016-06-06","VT-21700","Valerie Takahito","Home Office","Round Specialty Laser Printer Labels","0.20","0.20","6473"
"2017-09-03","AS-10630","Ann Steele","Home Office","Office Star - Ergonomically Designed Knee Chair","0.20","0.20","4456"
"2018-08-27","SS-20875","Sung Shariari","Consumer","Fiskars 8"" Scissors, 2/Pack","0.20","0.20","746"
"2018-11-12","DW-13480","Dianna Wilson","Home Office","Global Adaptabilities Conference Tables","0.20","0.20","7191"
"2017-03-06","JL-15850","John Lucas","Consumer","Canon PC1060 Personal Laser Copier","0.20","0.20","2274"
"2017-10-05","MB-17305","Maria Bertelson","Consumer","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","0.20","0.20","5611"
"2018-04-23","MJ-17740","Max Jones","Consumer","Eldon Fold 'N Roll Cart System","0.20","0.20","2830"
"2019-12-15","KM-16660","Khloe Miller","Consumer","Panasonic KX TS3282B Corded phone","0.20","0.20","9701"
"2019-09-15","BB-11545","Brenda Bowman","Corporate","Xerox 1897","0.20","0.20","439"
"2016-04-26","AG-10300","Aleksandra Gannaway","Corporate","Bevis Steel Folding Chairs","0.20","0.20","2615"
"2016-05-27","LC-16885","Lena Creighton","Consumer","Plantronics HL10 Handset Lifter","0.20","0.20","1049"
"2019-04-30","SS-20140","Saphhira Shifley","Corporate","Maxell 4.7GB DVD+R 5/Pack","0.20","0.20","2780"
"2018-04-12","TB-21175","Thomas Boland","Corporate","Fellowes Bankers Box Recycled Super Stor/Drawer","0.20","0.20","9135"
"2019-05-06","ML-17755","Max Ludwig","Home Office","Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB","0.20","0.20","1972"
"2017-08-25","NL-18310","Nancy Lomonaco","Home Office","Global Deluxe Stacking Chair, Gray","0.20","0.20","2669"
"2018-12-06","GT-14710","Greg Tran","Consumer","Plantronics Calisto P620-M USB Wireless Speakerphone System","0.20","0.20","2934"
"2017-09-26","RW-19540","Rick Wilson","Corporate","3M Replacement Filter for Office Air Cleaner for 20' x 33' Room","0.20","0.20","1422"
"2016-10-18","EH-13765","Edward Hooks","Corporate","White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes","0.20","0.20","5110"
"2018-06-17","LC-16885","Lena Creighton","Consumer","Global Manager's Adjustable Task Chair, Storm","0.20","0.20","7533"
"2019-09-15","ES-14020","Erica Smith","Consumer","Global Deluxe Steno Chair","0.20","0.20","5993"
"2019-11-05","CD-12280","Christina DeMoss","Consumer","GBC Prestige Therm-A-Bind Covers","0.20","0.20","9467"
"2017-11-05","GT-14635","Grant Thornton","Corporate","Wilson Jones 1"" Hanging DublLock Ring Binders","0.20","0.20","3310"
"2018-12-25","LW-16825","Laurel Workman","Corporate","Global Stack Chair with Arms, Black","0.20","0.20","6804"
"2016-09-14","SC-20260","Scott Cohen","Corporate","Xerox 1900","0.20","0.20","8434"
"2018-11-26","GA-14515","George Ashbrook","Consumer","DIXON Ticonderoga Erasable Checking Pencils","0.20","0.20","7729"
"2019-08-13","DC-12850","Dan Campbell","Consumer","Colored Envelopes","0.20","0.20","7903"
"2016-03-18","SC-20050","Sample Company A","Home Office","Swingline SM12-08 MicroCut Jam Free Shredder","0.20","0.20","7329"
"2019-01-14","BH-11710","Brosina Hoffman","Consumer","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","0.20","0.20","4910"
"2019-01-16","JO-15145","Jack O'Briant","Corporate","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table","0.20","0.20","5273"
"2017-11-28","DR-12880","Dan Reichenbach","Corporate","Belkin 19"" Vented Equipment Shelf, Black","0.20","0.20","256"
"2019-12-05","PB-18805","Patrick Bzostek","Home Office","GBC Premium Transparent Covers with Diagonal Lined Pattern","0.20","0.20","9525"
"2018-09-26","SH-19975","Sally Hughsby","Corporate","Bestar Classic Bookcase","0.20","0.20","2651"
"2019-02-11","CS-11845","Cari Sayre","Corporate","Logitech B530 USB�Headset�-�headset�- Full size, Binaural","0.20","0.20","3147"
"2016-12-19","MK-18160","Mike Kennedy","Consumer","Belkin QODE FastFit Bluetooth Keyboard","0.20","0.20","436"
"2016-12-31","PC-18745","Pamela Coakley","Corporate","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","0.20","0.20","1546"
"2018-09-08","KB-16585","Ken Black","Corporate","Belkin SportFit Armband For iPhone 5s/5c, Fuchsia","0.20","0.20","4394"
"2016-06-06","GT-14635","Grant Thornton","Corporate","Wilson Jones Century Plastic Molded Ring Binders","0.20","0.20","2140"
"2019-10-15","RS-19765","Roland Schwarz","Corporate","Bush Advantage Collection Round Conference Table","0.20","0.20","3711"
"2019-10-27","TW-21025","Tamara Willingham","Home Office","Xerox 1882","0.20","0.20","8477"
"2017-11-23","VB-21745","Victoria Brennan","Corporate","Xerox 1915","0.20","0.20","1547"
"2019-07-16","VM-21685","Valerie Mitchum","Home Office","Crayola Anti Dust Chalk, 12/Pack","0.20","0.20","2572"
"2018-03-05","RW-19630","Rob Williams","Corporate","Acco Perma 4000 Stacking Storage Drawers","0.20","0.20","920"
"2017-10-12","MP-17470","Mark Packer","Home Office","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","0.20","0.20","193"
"2016-07-14","ST-20530","Shui Tom","Consumer","BOSTON Ranger #55 Pencil Sharpener, Black","0.20","0.20","6935"
"2016-08-27","ZD-21925","Zuschuss Donatelli","Consumer","Wilson Jones Hanging View Binder, White, 1""","0.20","0.20","21"
"2019-05-14","DP-13000","Darren Powers","Consumer","Xerox 19","0.20","0.20","6547"
"2019-06-25","ML-17755","Max Ludwig","Home Office","Plymouth Boxed Rubber Bands by Plymouth","0.20","0.20","1995"
"2019-12-29","JG-15160","James Galang","Consumer","Adtran 1202752G1","0.20","0.20","1879"
"2018-02-28","LC-16870","Lena Cacioppo","Consumer","Newell 34","0.20","0.20","3758"
"2019-12-23","DK-12985","Darren Koutras","Consumer","Executive Impressions 14"" Two-Color Numerals Wall Clock","0.20","0.20","6223"
"2018-01-30","DF-13135","David Flashing","Consumer","Nokia Lumia 1020","0.20","0.20","8925"
"2017-09-25","SH-19975","Sally Hughsby","Corporate","Global Super Steno Chair","0.20","0.20","7837"
"2018-12-30","JP-16135","Julie Prescott","Home Office","Cardinal Hold-It CD Pocket","0.20","0.20","5761"
"2019-09-09","LC-17050","Liz Carlisle","Consumer","Novimex Fabric Task Chair","0.20","0.20","5580"
"2018-09-14","CL-12565","Clay Ludtke","Consumer","GBC DocuBind 200 Manual Binding Machine","0.20","0.20","9782"
"2018-07-25","BE-11335","Bill Eplett","Home Office","Quality Park Security Envelopes","0.20","0.20","5446"
"2018-07-02","GB-14530","George Bell","Corporate","Hon Deluxe Fabric Upholstered Stacking Chairs","0.20","0.20","1159"
"2018-09-11","LC-16930","Linda Cazamias","Corporate","Xerox 1976","0.20","0.20","7209"
"2019-05-27","BW-11110","Bart Watters","Corporate","Sony 8GB Class 10 Micro SDHC R40 Memory Card","0.20","0.20","9457"
"2019-08-16","SJ-20215","Sarah Jordon","Consumer","Acco Perma 3000 Stacking Storage Drawers","0.20","0.20","7268"
"2019-03-10","MH-18115","Mick Hernandez","Home Office","Westinghouse Clip-On Gooseneck Lamps","0.20","0.20","1256"
"2019-11-13","KE-16420","Katrina Edelman","Corporate","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","0.20","0.20","5805"
"2019-05-14","GT-14710","Greg Tran","Consumer","Newell 309","0.20","0.20","6409"
"2017-01-03","AH-10465","Amy Hunt","Consumer","Enermax Acrylux Wireless Keyboard","0.20","0.20","5054"
"2018-12-09","RW-19630","Rob Williams","Corporate","Acme Office Executive Series Stainless Steel Trimmers","0.20","0.20","4980"
"2017-10-01","SC-20440","Shaun Chance","Corporate","Trav-L-File Heavy-Duty Shuttle II, Black","0.20","0.20","1444"
"2018-10-13","HA-14920","Helen Andreada","Consumer","Newell 334","0.20","0.20","2167"
"2017-05-03","SV-20785","Stewart Visinsky","Consumer","Fellowes Bankers Box Stor/Drawer Steel Plus","0.20","0.20","4663"
"2017-12-03","PW-19240","Pierre Wener","Consumer","Sauder Forest Hills Library, Woodland Oak Finish","0.20","0.20","8713"
"2019-06-03","NR-18550","Nick Radford","Consumer","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","0.20","0.20","6481"
"2016-07-05","DC-12850","Dan Campbell","Consumer","Fellowes Bankers Box Stor/Drawer Steel Plus","0.20","0.20","1357"
"2018-03-13","DB-13360","Dennis Bolton","Home Office","Cardinal EasyOpen D-Ring Binders","0.20","0.20","9343"
"2019-03-18","TT-21220","Thomas Thornton","Consumer","Pyle PMP37LED","0.20","0.20","8792"
"2017-04-13","ZC-21910","Zuschuss Carroll","Consumer","Hon 94000 Series Round Tables","0.20","0.20","2070"
"2017-12-01","TW-21025","Tamara Willingham","Home Office","Global Troy Executive Leather Low-Back Tilter","0.20","0.20","6880"
"2018-01-14","AG-10675","Anna Gayman","Consumer","Xerox 1882","0.20","0.20","7269"
"2018-04-23","GK-14620","Grace Kelly","Corporate","Ibico Laser Imprintable Binding System Covers","0.20","0.20","324"
"2018-05-09","JW-16075","Julia West","Consumer","Staple envelope","0.20","0.20","1557"
"2019-04-01","BF-11020","Barry Franz�sisch","Corporate","Avery 494","0.20","0.20","5489"
"2019-05-15","JF-15295","Jason Fortune-","Consumer","SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair","0.20","0.20","2633"
"2019-06-05","AB-10105","Adrian Barton","Consumer","LG G3","0.20","0.20","3912"
"2019-11-28","RB-19795","Ross Baird","Home Office","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","0.20","0.20","952"
"2017-06-19","PP-18955","Paul Prost","Home Office","Self-Adhesive Address Labels for Typewriters with Dispenser Box","0.20","0.20","9432"
"2017-12-24","JB-15925","Joni Blumstein","Consumer","Stanley Bostitch Contemporary Electric Pencil Sharpeners","0.20","0.20","225"
"2019-03-26","HK-14890","Heather Kirkland","Corporate","Canon PC1080F Personal Copier","0.20","0.20","7174"
"2016-03-10","KT-16480","Kean Thornton","Consumer","BOSTON Ranger #55 Pencil Sharpener, Black","0.20","0.20","2102"
"2017-09-14","CC-12685","Craig Carroll","Consumer","Sharp 1540cs Digital Laser Copier","0.20","0.20","3825"
"2016-03-16","KN-16705","Kristina Nunn","Home Office","Polycom VoiceStation 500 Conference�phone","0.20","0.20","3453"
"2016-12-20","WB-21850","William Brown","Consumer","Logitech Desktop MK120 Mouse and keyboard Combo","0.20","0.20","6108"
"2019-06-27","MA-17995","Michelle Arnett","Home Office","Situations Contoured Folding Chairs, 4/Set","0.10","0.10","2957"
"2017-09-25","CS-11950","Carlos Soltero","Consumer","Hon Comfortask Task/Swivel Chairs","0.10","0.10","9268"
"2018-12-25","DB-12970","Darren Budd","Corporate","Hon 4070 Series Pagoda Round Back Stacking Chairs","0.10","0.10","7397"
"2017-10-09","BM-11650","Brian Moss","Corporate","Belkin 6 Outlet Metallic Surge Strip","0.10","0.10","5719"
"2019-09-20","SV-20365","Seth Vernon","Consumer","Global Troy Executive Leather Low-Back Tilter","0.10","0.10","6102"
